Open,High,Low,Close,bband_lower,bband_upper,pct_b,Trade Counter,Buying Price,Units Bought,Buying Amount,Available Capital,Selling Price,Selling Amount,Profit
85.0,90.0,84.0,89.46,79.27917217945345,133.97682782054653,0.18612914394996338,,,,,,,,
92.0,94.8,84.0,92.68,78.32544203706203,131.794557962938,0.2684644717679201,,,,,,,,
93.0,96.4,90.87,91.26,77.5351007328039,129.3468992671961,0.2648991089951383,,,,,,,,
90.0,92.5,88.65,89.17,76.40933036086373,127.46066963913627,0.24995758817569771,,,,,,,,
90.0,92.65,89.7,91.94,75.95031084971939,125.27468915028061,0.3241741650111924,,,,,,,,
91.94,91.94,89.0,89.35,75.77162205372754,122.34837794627246,0.2915269147898257,,,,,,,,
90.0,91.2,86.35,86.59,75.60656891931136,119.22043108068864,0.2518334890876768,,,,,,,,
90.0,92.8,88.25,92.41,76.86554642620679,115.2274535737932,0.40520544283657195,1.0,92.41,9859.0,911070.19,92.85999999905471,,,
91.0,98.0,90.65,92.82,78.40206011278063,111.25493988721938,0.43886380695421623,,,0.0,,,91.0,897169.0,-13901.189999999944
93.95,96.5,93.4,96.23,79.62330024666514,108.49469975333486,0.5751955234971714,1.0,96.23,9323.0,897152.29,109.56999999901745,,,
96.95,96.95,94.08,95.62,81.28871284669957,105.26028715330044,0.5978450547302661,,,0.0,,,96.95,903864.85,6712.5599999999395
97.0,97.9,94.55,95.2,81.75265641546122,104.01734358453879,0.6039763093197733,1.0,95.2,9495.0,903924.0,50.41999999899417,,,
96.0,96.0,94.0,95.68,83.06948038757655,101.63251961242345,0.6793348578148826,,,0.0,,,96.0,911520.0,7596.0
98.0,98.7,96.4,98.21,83.6542629418672,100.6317370581328,0.8573558680432554,1.0,98.21,9281.0,911487.0099999999,83.40999999910127,,,
100.1,100.96,97.8,97.99,83.79056891896444,100.37443108103555,0.8562197962252134,,,0.0,,,100.1,929028.1,17541.090000000084
91.1,105.99,91.1,95.6,83.81263526286239,100.30436473713763,0.7147440027757077,,,,,,,,
102.0,102.0,94.05,97.38,83.97538938889463,100.93261061110536,0.7904957089047042,1.0,97.38,9540.0,929005.2,106.30999999912456,,,
96.28,98.85,96.28,98.62,83.82028585178364,101.65271414821638,0.8299326318433566,,,0.0,,,96.28,918511.2,-10494.0
97.1,98.14,96.1,97.1,85.43532594834247,101.39567405165752,0.7308533608508644,,,,,,,,
97.15,99.05,97.1,98.43,86.8642082959557,101.3097917040443,0.8006455244700054,1.0,98.43,9332.0,918548.76,68.74999999906868,,,
100.1,100.1,98.3,99.35,87.33834199435441,101.82465800564557,0.8291727169477222,,,0.0,,,100.1,934133.2,15584.439999999944
100.0,101.7,99.4,101.12,87.26058534410771,102.7464146558923,0.8949740034487786,1.0,101.12,9238.0,934146.56,55.38999999896623,,,
102.0,104.69,101.61,104.18,87.10705495373652,104.19194504626348,0.9993008414921731,,,0.0,,,102.0,942276.0,8129.439999999944
104.18,104.21,98.12,98.8,88.05337163518831,104.20862836481169,0.6652093832161724,,,,,,,,
95.8,102.5,92.9,97.65,88.56202015189925,104.27097984810075,0.5785220679061436,,,,,,,,
98.5,99.0,96.76,98.5,89.71769280762842,104.03030719237157,0.6136060789657881,1.0,98.5,9566.0,942251.0,80.38999999896623,,,
98.05,99.0,97.1,97.6,92.15360883396171,102.69539116603828,0.5166480386780504,,,0.0,,,98.05,937946.2999999999,-4304.70000000007
98.49,99.36,98.0,98.12,92.99330624271516,102.42669375728485,0.5434626478946994,1.0,98.12,9559.0,937929.0800000001,97.60999999882188,,,
98.99,99.97,98.01,98.21,93.86126085150217,102.09773914849784,0.5279852616237779,,,0.0,,,98.99,946245.4099999999,8316.329999999842
98.19,98.85,96.21,97.96,94.03064362755391,102.10135637244609,0.48686609183716834,,,,,,,,
95.9,106.8,95.9,99.69,94.34452745567643,102.19447254432356,0.6809566798186119,1.0,99.69,9492.0,946257.48,85.53999999875668,,,
97.7,99.39,97.11,97.42,94.70328437716094,102.05771562283905,0.36939846632403545,,,0.0,,,97.7,927368.4,-18889.079999999958
97.5,98.9,96.37,97.08,94.9402235076648,101.96077649233519,0.30478745719994915,,,,,,,,
97.85,97.9,93.75,93.93,94.18444775842777,102.28855224157225,-0.03139739362405532,,,,,,,,
95.01,95.99,94.2,94.34,93.6423723018167,102.4656276981833,0.07906692789042231,,,,,,,,
95.65,96.79,94.02,96.25,93.74192431361284,102.43107568638716,0.28864449228559896,,,,,,,,
97.45,97.46,95.5,96.69,93.67298016254188,102.43101983745811,0.3444857467475424,,,,,,,,
99.0,99.0,94.8,96.11,93.47278824225654,102.38021175774347,0.2960689758557297,,,,,,,,
98.0,98.0,84.6,96.21,93.37603856862242,102.38796143137759,0.314468008052963,,,,,,,,
96.95,98.79,95.52,98.6,93.37954736400168,102.40145263599833,0.5786419252485646,1.0,98.6,9405.0,927333.0,120.93999999877997,,,
98.95,100.7,98.7,100.37,93.33893652663805,102.54406347336193,0.7638203703278987,,,0.0,,,98.95,930624.75,3291.75
99.9,101.76,98.8,101.38,93.3128329900144,102.59616700998559,0.8689945867110607,1.0,101.38,9180.0,930668.3999999999,77.2899999988731,,,
102.0,105.28,102.0,104.42,93.25633059864263,102.67666940135739,1.1850602865939621,,,0.0,,,102.0,936360.0,5691.600000000093
102.0,106.0,95.0,105.89,92.42799290416274,104.21400709583726,1.142201839986468,,,,,,,,
106.88,107.84,106.11,106.36,91.86886263867923,105.64413736132077,1.051967213220264,,,,,,,,
106.36,107.17,105.1,106.27,91.48504122589023,106.80495877410979,0.9650808320328089,,,,,,,,
106.27,107.95,106.25,107.66,91.14086219200493,108.15513780799506,0.9708986841890741,1.0,107.66,8697.0,936319.02,118.26999999885447,,,
108.5,109.45,107.67,108.1,90.8803578442829,109.41364215571711,0.9291198400864837,,,0.0,,,108.5,943624.5,7305.479999999981
109.0,109.1,106.6,106.85,90.89633638212862,110.26166361787136,0.8238261829330499,,,,,,,,
107.4,107.9,104.21,107.52,90.98274913324451,111.13125086675547,0.8207682678087551,,,,,,,,
107.05,107.88,105.11,105.3,91.1122394834368,111.56276051656322,0.6937603444714883,,,,,,,,
103.87,105.91,102.2,105.72,91.52296818995909,111.98203181004091,0.6939238312014269,1.0,105.72,8926.0,943656.72,86.04999999888241,,,
105.65,105.72,103.39,104.51,92.07080380753376,112.17719619246623,0.6186687275529376,,,0.0,,,105.65,943031.9,-624.8199999999488
106.25,106.87,103.37,105.21,93.32865994229314,112.04734005770689,0.6347317217052744,1.0,105.21,8963.0,942997.23,120.71999999892432,,,
104.93,106.0,104.32,104.92,94.68492034976808,111.74907965023189,0.5997998184389739,,,0.0,,,104.93,940487.5900000001,-2509.6399999998976
105.38,107.2,104.1,106.97,95.73220045985661,111.77379954014339,0.700541104655415,1.0,106.97,8792.0,940480.24,128.06999999901745,,,
107.8,109.0,106.1,108.79,96.76648506901455,111.94951493098543,0.7919048464167815,,,0.0,,,107.8,947777.6,7297.359999999986
109.8,110.29,108.71,109.56,98.16741959601339,111.89358040398662,0.8299903056191,1.0,109.56,8651.0,947803.56,102.10999999893829,,,
110.0,111.28,109.25,111.0,99.77648771806632,111.7635122819337,0.9363051040843644,,,0.0,,,110.0,951610.0,3806.439999999944
111.0,111.91,109.22,109.53,101.13788293201286,111.49511706798712,0.810266231101063,,,,,,,,
109.0,109.95,108.01,109.05,102.26121697202456,111.23978302797548,0.756109938454581,,,,,,,,
109.58,110.6,109.33,110.24,103.21621568450016,111.17078431549984,0.8829874555519582,1.0,110.24,8632.0,951591.6799999999,120.42999999900348,,,
110.24,111.1,108.72,109.74,103.55224642154865,111.36675357845137,0.7918290244299764,,,0.0,,,110.24,951591.6799999999,0.0
110.95,110.95,109.25,109.52,103.70359556506885,111.57840443493116,0.7386089657605678,,,,,,,,
110.92,111.2,108.75,111.04,103.70853993494607,112.04146006505393,0.8798188330840323,1.0,111.04,8570.0,951612.8,99.30999999889173,,,
111.11,112.47,111.11,112.1,103.67013292845101,112.66286707154899,0.937408683211101,,,0.0,,,111.11,952212.7,599.8999999999069
112.65,112.89,112.14,112.51,103.52151695385851,113.29648304614147,0.9195410972563501,,,,,,,,
113.88,114.56,112.8,114.28,103.17526421340467,114.26073578659533,1.001737789256639,1.0,114.28,8332.0,952180.96,131.0499999988824,,,
114.28,114.97,113.43,114.65,103.04540857909372,115.17059142090626,0.9570652725242998,,,0.0,,,114.28,952180.96,0.0
114.65,115.2,113.6,113.85,103.05768314680645,115.79131685319354,0.8475441576256593,,,,,,,,
113.85,115.2,113.85,115.07,103.3815341372864,116.44446586271363,0.8947812105579476,1.0,115.07,8275.0,952204.25,107.75999999884516,,,
114.1,115.07,113.86,114.38,103.83676316220325,116.8552368377967,0.809867354693263,,,0.0,,,114.1,944177.5,-8026.75
117.0,117.0,114.26,114.86,104.66979428158561,117.0572057184144,0.8226259190938049,1.0,114.86,8220.0,944149.2,136.05999999889173,,,
114.79,115.1,112.4,112.93,105.60106481846492,116.89793518153505,0.6487580140331288,,,0.0,,,114.79,943573.8,-575.3999999999069
113.99,114.99,112.61,112.97,106.81344171102668,116.49055828897332,0.6361975945400526,,,,,,,,
113.99,114.24,112.53,114.08,107.59098136626731,116.4240186337327,0.7346305055944464,1.0,114.08,8271.0,943555.6799999999,154.17999999900348,,,
114.9,116.17,114.15,115.81,107.90300179996345,116.81399820003656,0.8873304224398155,,,0.0,,,114.9,950337.9,6782.2200000000885
116.1,118.0,116.05,117.06,108.01501551984364,117.45198448015631,0.9584628833892739,1.0,117.06,8119.0,950410.14,81.9399999990128,,,
117.16,118.73,116.8,118.54,107.80663259275019,118.41436740724976,1.0118434892036068,,,0.0,,,117.16,951222.0399999999,811.8999999999069
119.0,119.2,117.35,118.11,108.06964971820386,119.00935028179615,0.9177902286659275,,,,,,,,
118.98,119.2,117.11,119.08,108.46609419480075,119.61590580519922,0.9519358869974603,1.0,119.08,7988.0,951211.04,92.93999999889638,,,
118.3,119.3,117.71,118.99,108.78742009137831,120.16957990862171,0.8963658982511638,,,0.0,,,118.3,944980.4,-6230.640000000014
118.99,119.95,118.0,118.39,109.42512953699743,120.39687046300254,0.81708732674813,,,,,,,,
119.25,120.19,117.7,120.02,110.11520306720868,120.7567969327913,0.930762539700535,1.0,120.02,7873.0,944917.46,155.87999999895692,,,
135.6,135.6,118.8,119.26,110.68853388771622,121.0054661122838,0.8308153941219719,,,0.0,,,135.6,1067578.8,122661.34000000008
120.45,120.45,117.79,117.96,111.21735201767424,121.06264798232579,0.6848598565786636,,,,,,,,
116.01,118.6,116.01,118.02,111.73758559741677,121.09341440258328,0.6714973663385044,,,,,,,,
118.02,119.5,116.05,116.17,111.93857847744891,121.08142152255107,0.46281244265894644,,,,,,,,
116.3,118.15,116.25,118.0,112.14773005115327,121.20726994884669,0.6459787157995444,1.0,118.0,9048.0,1067664.0,70.67999999900348,,,
118.02,119.24,117.64,118.03,112.52337087178542,121.24962912821458,0.6310412740944857,,,0.0,,,118.02,1067844.96,180.95999999996275
118.95,119.68,118.18,119.02,112.70949780275686,121.45850219724312,0.7212823211313163,1.0,119.02,8972.0,1067847.44,68.19999999902211,,,
119.6,119.65,118.16,119.35,113.040883325108,121.62411667489202,0.735051281700357,,,0.0,,,119.6,1073051.2,5203.760000000009
119.1,120.39,119.1,119.97,113.30774127688025,121.86825872311977,0.7782542077577753,1.0,119.97,8944.0,1073011.68,107.71999999904074,,,
120.9,120.98,120.05,120.44,114.10713533609005,121.81986466390991,0.8210925594221576,,,0.0,,,120.9,1081329.6,8317.920000000158
120.25,120.75,119.27,120.33,115.13292614016146,121.53007385983855,0.8124048540965801,,,,,,,,
121.27,121.44,119.91,120.49,116.01118194492688,121.29281805507313,0.8479982266232079,1.0,120.49,8974.0,1081277.26,160.05999999912456,,,
121.0,121.27,118.33,119.26,116.53844640206498,121.11055359793505,0.5952514850031014,,,0.0,,,121.0,1085854.0,4576.739999999991
120.45,120.9,119.0,119.88,116.79261954454822,121.13838045545177,0.7104349546026603,1.0,119.88,9058.0,1085873.04,141.0199999990873,,,
120.15,121.07,119.3,120.97,116.74883067561956,121.42516932438048,0.9026654486408756,,,0.0,,,120.15,1088318.7,2445.659999999916
122.5,122.5,121.0,121.13,116.77857259552255,121.69742740447748,0.8846423758138856,,,,,,,,
120.45,120.82,119.33,120.42,116.79128603561644,121.81871396438355,0.7217833882053171,,,,,,,,
121.99,121.99,120.5,121.11,116.77728419388718,122.04471580611279,0.8225480889123773,1.0,121.11,8986.0,1088294.46,165.259999999078,,,
122.49,139.3,121.11,122.0,116.76467157447283,122.41832842552716,0.9260074609145846,,,0.0,,,122.49,1100695.14,12400.679999999935
122.98,124.99,121.36,121.93,116.67615574001334,122.69784425998668,0.8724868851253579,,,,,,,,
135.0,135.0,121.8,122.75,116.56396487589036,123.15903512410965,0.9379786554631329,1.0,122.75,8967.0,1100699.25,161.14999999897555,,,
139.0,139.0,122.55,122.91,116.67227022026064,123.54572977973935,0.9075094900554612,,,0.0,,,139.0,1246413.0,145713.75
129.0,129.0,122.9,124.04,116.69999645339935,124.12000354660064,0.9892178611697096,1.0,124.04,10049.0,1246477.96,96.1899999990128,,,
139.0,139.0,120.45,121.03,117.52064188375262,123.78535811624742,0.5601783043331634,,,0.0,,,139.0,1396811.0,150333.04000000004
134.88,134.88,120.0,122.15,117.924448408599,123.796551591401,0.7195976398672022,1.0,122.15,11435.0,1396785.25,121.9399999990128,,,
125.0,125.0,121.56,122.75,118.36687866516637,123.82612133483362,0.80288083898289,,,0.0,,,125.0,1429375.0,32589.75
129.88,129.88,122.11,122.73,118.64382998034026,123.92017001965974,0.7744326539247771,,,,,,,,
121.25,122.05,102.26,121.12,118.89125159946029,123.84974840053975,0.4494806571327256,,,,,,,,
134.88,134.88,119.0,121.27,119.044248620932,123.82675137906801,0.4653946880180133,1.0,121.27,11787.0,1429409.49,87.44999999902211,,,
133.88,133.88,120.65,120.85,119.093829722257,123.81817027774304,0.3717281294854329,,,0.0,,,133.88,1578043.56,148634.07000000007
120.75,120.75,115.05,120.34,119.09532923776761,123.81767076223234,0.26357067903373876,,,,,,,,
129.0,129.0,116.8,121.94,119.20401533677952,123.85398466322047,0.5883876798203693,1.0,121.94,12941.0,1578025.54,105.46999999904074,,,
134.88,134.88,121.54,122.13,119.59619888605015,123.74880111394982,0.6101718813630282,,,0.0,,,134.88,1745482.0799999998,167456.5399999998
127.0,127.0,121.52,122.13,119.88095997388382,123.6890400261162,0.5905968349582719,,,,,,,,
127.0,127.0,122.1,122.9,119.95586927626026,123.80713072373975,0.7644588049628713,1.0,122.9,14202.0,1745425.8,161.74999999883585,,,
141.3,141.3,120.0,123.71,119.95551402232985,124.06548597767016,0.9135064712039537,,,0.0,,,141.3,2006742.6,261316.80000000005
125.66,125.66,122.0,122.72,120.19141269995112,124.05958730004892,0.6536900635211634,,,,,,,,
130.0,130.0,111.7,122.66,120.31661554401299,124.08938445598702,0.6211311932065506,,,,,,,,
127.4,127.4,118.85,119.92,119.95388658133253,124.24411341866748,-0.007898552365024642,,,,,,,,
115.0,125.0,115.0,118.91,119.3710854843335,124.52491451566645,-0.08946464493298441,,,,,,,,
130.0,130.0,117.8,118.95,118.88653897448485,124.62946102551514,0.011050302433369758,,,,,,,,
120.0,120.0,115.56,115.76,117.52730208286962,125.27369791713036,-0.22814507813468565,,,,,,,,
116.85,118.11,115.0,117.87,117.12232760200945,125.06167239799058,0.09417306052371288,,,,,,,,
120.0,120.0,117.91,119.75,117.01310352758503,125.04289647241501,0.34084272050590464,,,,,,,,
130.0,130.0,119.41,119.82,116.89846715294047,124.92453284705954,0.36400559855873293,,,,,,,,
122.0,122.42,118.55,119.93,116.83198050792264,124.70901949207739,0.39329746854233755,,,,,,,,
120.5,121.74,119.72,121.61,116.86238930038284,124.56661069961716,0.6162349773708473,1.0,121.61,16502.0,2006808.22,96.12999999895692,,,
125.0,125.0,120.05,122.38,116.85686162555666,124.69813837444332,0.7043672288734787,,,0.0,,,125.0,2062750.0,55941.78000000003
124.0,124.2,120.0,124.03,116.73611462589737,125.09488537410262,0.8726026342651804,1.0,124.03,16631.0,2062742.93,103.19999999902211,,,
127.45,127.45,116.6,124.89,116.57655701886772,125.65844298113227,0.915387290225272,,,0.0,,,127.45,2119620.95,56878.02000000025
127.0,127.0,123.3,125.91,116.39582989763035,126.39617010236965,0.9513846436804967,1.0,125.91,16834.0,2119568.94,155.2099999994971,,,
130.0,130.0,125.7,126.99,116.05753256653153,127.23946743346849,0.9776901371330531,,,0.0,,,130.0,2188420.0,68851.06000000006
124.0,128.1,124.0,126.96,115.81514067739234,127.9648593226077,0.9172936137905201,,,,,,,,
129.0,130.0,126.0,127.02,115.63984965083611,128.6291503491639,0.8761172455287715,,,,,,,,
127.55,127.69,125.8,127.42,115.45228528660873,129.26871471339126,0.8661944662918765,,,,,,,,
128.0,128.0,124.0,124.81,115.44481408645727,129.38618591354273,0.6717549771786402,,,,,,,,
125.44,125.92,124.6,125.62,115.44402105099869,129.67697894900132,0.7149588316023439,1.0,125.62,17421.0,2188426.02,149.18999999947846,,,
130.0,130.0,124.61,126.81,115.40168234533199,130.134317654668,0.774356889662409,,,0.0,,,130.0,2264730.0,76303.97999999998
130.0,130.0,125.25,126.77,115.66517232349534,130.55582767650466,0.7457581559202785,,,,,,,,
130.0,130.0,125.41,126.98,116.15295201969035,130.8750479803097,0.735428434189759,,,,,,,,
128.0,128.0,126.0,126.73,116.73780605911281,131.06819394088717,0.6972730970942832,,,,,,,,
128.0,128.0,126.73,127.11,118.29073173658806,130.650268263412,0.7135597879638499,1.0,127.11,17817.0,2264718.87,160.3199999993667,,,
146.2,146.2,125.2,125.81,119.50730018047244,130.22769981952754,0.5879164986132067,,,0.0,,,146.2,2604845.4,340126.5299999998
109.5,129.99,109.5,126.81,120.37405594275553,130.06694405724446,0.6639862114599285,1.0,126.81,20542.0,2604931.02,74.69999999925494,,,
119.2,145.8,119.2,125.4,121.37312539649864,129.6258746035014,0.4879434116432889,,,0.0,,,119.2,2448606.4,-156324.6200000001
129.5,139.0,124.0,124.72,122.51673600349721,128.96126399650277,0.3418813602631653,,,,,,,,
130.0,138.0,123.4,124.57,123.24327774370659,128.53072225629344,0.25091937194520364,,,,,,,,
127.69,127.69,123.4,124.37,123.78586588086164,128.18713411913836,0.1327194998155988,,,,,,,,
126.0,126.24,124.05,126.01,124.08655843796744,128.08444156203257,0.4811150057025108,1.0,126.01,19431.0,2448500.31,180.78999999910593,,,
139.0,139.0,114.7,127.03,124.23431743768143,128.15068256231856,0.7138462511402336,,,0.0,,,139.0,2700909.0,252408.68999999994
133.0,133.0,127.51,129.12,124.00492038151664,128.70107961848336,1.0892048928449933,1.0,129.12,20918.0,2700932.16,157.62999999895692,,,
129.0,130.8,126.51,130.61,123.51650434963028,129.5514956503697,1.175394511256482,,,0.0,,,129.0,2698422.0,-2510.160000000149
132.0,133.0,131.16,132.73,122.72386415505429,130.9211358449457,1.2206666099996324,1.0,132.73,20330.0,2698400.9,178.72999999905005,,,
144.7,144.7,132.94,134.72,121.79481752465125,132.6201824753487,1.1939719847057901,,,0.0,,,144.7,2941751.0,243350.1000000001
154.9,154.9,122.6,135.83,120.98005104839412,134.2759489516059,1.1168819932062442,,,,,,,,
144.7,144.7,134.65,135.26,120.82680385234629,135.47419614765369,0.9853764995614737,,,,,,,,
140.0,140.0,130.0,135.79,120.69116228235436,136.62683771764563,0.9474865234897814,,,,,,,,
154.88,154.88,136.51,137.39,120.37681906475169,137.99918093524835,0.965431368409915,1.0,137.39,21412.0,2941794.6799999997,135.04999999934807,,,
136.0,149.88,136.0,137.9,120.20087501288235,139.2881249871176,0.9272747520469762,,,0.0,,,136.0,2912032.0,-29762.679999999702
120.0,143.88,120.0,136.25,120.3349519450812,140.0810480549188,0.8059845331650062,,,,,,,,
137.0,137.33,135.0,137.0,120.54642979462993,140.89657020537004,0.8085236697770615,1.0,137.0,21256.0,2912072.0,95.04999999934807,,,
149.0,149.0,136.62,137.76,120.76487099095354,141.74312900904644,0.8101306121027226,,,0.0,,,149.0,3167144.0,255072.0
147.88,147.88,129.5,139.38,121.17399124988438,142.69100875011563,0.8461213897288484,1.0,139.38,22723.0,3167131.7399999998,107.30999999959022,,,
154.74,154.74,137.2,137.39,121.72309224779437,143.19990775220563,0.7294800176025952,,,0.0,,,154.74,3516157.02,349025.28000000026
144.0,144.0,136.6,138.24,122.6101772609787,143.5968227390213,0.7447508824301677,1.0,138.24,25435.0,3516134.4000000004,129.92999999923632,,,
150.0,150.0,133.04,138.38,123.82604920698876,143.74695079301122,0.7305869531137608,,,0.0,,,150.0,3815250.0,299115.5999999996
149.7,149.7,133.1,139.79,125.2481964041161,143.84680359588387,0.7818759461902327,1.0,139.79,27293.0,3815288.4699999997,91.45999999949709,,,
154.0,154.0,138.6,139.96,127.06386410998587,143.59013589001412,0.7803415108783893,,,0.0,,,154.0,4203122.0,387833.53000000026
141.23,143.0,139.91,140.12,128.7699214380553,143.29507856194465,0.7814083155959374,1.0,140.12,29996.0,4203039.5200000005,173.93999999854714,,,
143.2,143.2,139.95,141.27,130.4736569441122,143.01534305588777,0.860836649846544,,,0.0,,,143.2,4295427.199999999,92387.67999999877
143.0,143.0,140.5,142.29,131.76975993018164,143.03624006981835,0.9337645777057733,1.0,142.29,30188.0,4295450.52,150.6199999982491,,,
154.0,154.0,141.3,142.86,132.84749122128858,143.18350877871143,0.9687008292203331,,,0.0,,,154.0,4648952.0,353501.48000000045
146.0,146.0,140.5,144.41,133.3080671028294,143.89093289717056,1.0490478772873595,1.0,144.41,32193.0,4648991.13,111.48999999836087,,,
154.0,154.0,143.0,143.82,133.6050365788049,144.50396342119507,0.9372448837315913,,,0.0,,,154.0,4957722.0,308730.8700000001
148.0,148.0,142.8,143.93,133.81845315799632,145.10054684200367,0.8962473743979862,,,,,,,,
144.99,145.7,143.45,144.32,134.23639727847896,145.58860272152103,0.8882505493856633,,,,,,,,
146.0,146.0,143.4,144.61,134.65552150343092,146.05147849656908,0.873509658079877,,,,,,,,
159.0,159.0,144.0,145.82,134.76159217379984,146.78840782620017,0.9194792824477275,1.0,145.82,33999.0,4957734.18,99.3099999986589,,,
154.8,154.8,145.56,146.56,134.83014489115126,147.5858551088488,0.9195767941305616,,,0.0,,,154.8,5263045.2,305311.0200000005
159.0,159.0,145.4,146.96,135.3201141900745,148.16688580992553,0.9060553230306808,,,,,,,,
146.94,146.96,140.55,142.5,135.99148267011526,148.04551732988477,0.5399451315340078,,,,,,,,
146.4,146.4,129.7,143.82,136.5940434137514,148.04895658624858,0.6308172290295355,1.0,143.82,36594.0,5262949.08,195.42999999877065,,,
143.95,145.31,143.28,145.12,136.9265867751495,148.29041322485048,0.7210083030673262,,,0.0,,,143.95,5267706.3,4757.219999999739
154.7,154.7,144.45,146.52,137.68963905740725,148.44036094259275,0.821373767910507,1.0,146.52,35952.0,5267687.04,214.68999999854714,,,
159.0,159.0,146.25,147.78,138.27744283863717,148.80655716136283,0.9025029902897771,,,0.0,,,159.0,5716368.0,448680.95999999996
148.4,148.95,148.1,148.77,138.89201351425416,149.23098648574583,0.9554127390586155,1.0,148.77,38425.0,5716487.25,95.43999999854714,,,
149.41,149.5,148.1,149.27,139.27739758062623,149.7936024193738,0.9502099448039901,,,0.0,,,149.41,5741079.25,24592.0
148.15,149.95,148.15,149.07,139.82424024984886,150.15775975015117,0.8947348238787999,,,,,,,,
159.68,159.68,147.65,149.57,140.44608495994177,150.48091504005825,0.9092246672055574,1.0,149.57,38384.0,5741094.88,79.8099999986589,,,
150.59,150.9,148.95,150.71,140.80430961795082,151.06669038204916,0.9652429206976038,,,0.0,,,150.59,5780246.5600000005,39151.68000000063
159.7,159.7,149.75,151.3,141.0254721391117,151.74652786088834,0.9583503833506494,,,,,,,,
159.7,159.7,145.58,151.22,141.29930573534193,152.30869426465807,0.9011121951269987,,,,,,,,
155.0,155.0,151.01,151.2,141.42701865678205,152.85998134321798,0.8548074205483592,,,,,,,,
168.88,168.88,151.73,152.88,141.56188310639178,153.63111689360827,0.9377659835868091,1.0,152.88,37809.0,5780239.92,86.44999999925494,,,
158.0,159.7,153.11,154.38,141.62866094471005,154.6093390552899,0.9823322746827089,,,0.0,,,158.0,5973822.0,193582.08000000007
154.44,155.47,153.9,155.32,141.68837448135423,155.6496255186458,0.9763899726632418,,,,,,,,
156.15,156.15,154.31,155.6,141.8630486739075,156.5739513260925,0.9337939112833539,,,,,,,,
155.5,155.92,154.52,155.76,141.9928212310488,157.43817876895125,0.891347366687171,,,,,,,,
155.95,155.95,153.5,154.11,142.28216784539845,157.90383215460153,0.757142895948258,,,,,,,,
160.25,164.8,152.08,152.56,142.63389057211162,158.11210942788836,0.6412953273485849,,,,,,,,
153.9,155.6,153.32,155.45,143.9137605003576,158.1272394996424,0.81164080238363,1.0,155.45,38429.0,5973788.05,120.3999999994412,,,
155.42,156.85,155.12,156.75,144.97807718529805,158.35592281470196,0.8799565446343461,,,0.0,,,155.42,5972635.18,-1152.8700000001118
169.7,169.7,155.34,156.02,146.01067722090573,158.4133227790943,0.8070312686220277,,,,,,,,
156.98,156.99,153.7,153.91,146.954092351527,158.208907648473,0.6180383653528709,,,,,,,,
174.88,174.88,152.22,152.46,147.65926932858613,157.97173067141384,0.4655271435032115,,,,,,,,
157.7,157.7,140.2,149.48,147.8034121446099,157.8985878553901,0.16607812517812234,,,,,,,,
149.0,149.0,147.0,147.99,147.52052170001647,158.05347829998354,0.04457231884777759,,,,,,,,
164.74,164.74,145.6,146.1,146.79485558919035,158.48214441080964,-0.05945395889464128,,,,,,,,
150.0,153.0,146.24,152.52,147.12231921803613,158.44968078196388,0.4765170381029353,1.0,152.52,39159.0,5972530.680000001,224.89999999850988,,,
154.33,162.0,153.12,156.1,147.29561522410683,158.81538477589316,0.764284800690991,,,0.0,,,154.33,6043408.470000001,70877.79000000004
164.4,164.4,155.21,157.66,147.32658769527458,159.42041230472537,0.8544370898723227,1.0,157.66,38332.0,6043423.12,210.24999999906868,,,
174.7,174.7,156.51,158.69,147.3476247015421,160.14637529845794,0.8862095727680724,,,0.0,,,174.7,6696600.399999999,653177.2799999993
159.27,159.99,158.48,159.05,147.44188856402107,160.83711143597893,0.8665859125255667,,,,,,,,
179.7,179.7,159.35,161.03,147.210759459836,161.88324054016394,0.9418475624202429,1.0,161.03,41586.0,6696593.58,217.06999999843538,,,
161.67,162.7,160.76,161.23,146.96969810189356,162.80930189810644,0.9002941034115987,,,0.0,,,161.67,6723208.619999999,26615.039999999106
161.83,161.92,160.15,161.46,146.748060031892,163.64493996810796,0.8706897382027992,,,,,,,,
161.17,162.64,160.94,162.06,146.52950679117473,164.50949320882526,0.8637655695656895,,,,,,,,
162.35,162.7,161.3,162.17,146.36969405262798,165.31030594737197,0.8342025080909125,,,,,,,,
163.17,165.0,159.75,163.93,146.24040636037762,166.42159363962242,0.8765387979831657,1.0,163.93,41013.0,6723261.09,164.59999999776483,,,
169.88,169.88,162.71,163.54,146.46375155927362,167.29624844072643,0.8196928355683265,,,0.0,,,169.88,6967288.4399999995,244027.34999999963
164.98,164.98,162.01,162.59,146.54143456380226,167.93256543619773,0.7502438993025783,,,,,,,,
172.59,172.59,161.57,161.89,146.60248635525474,168.38551364474526,0.7018084971192635,,,,,,,,
161.57,164.19,159.55,160.42,146.77022137804752,168.65777862195247,0.6236318868225248,,,,,,,,
160.75,162.19,156.71,157.18,147.0762332614233,168.67876673857668,0.467712120398394,,,,,,,,
158.69,164.6,157.1,157.59,147.63500275464924,168.6329972453508,0.4740927639427228,1.0,157.59,44212.0,6967369.08,83.95999999716878,,,
157.59,163.85,157.1,160.15,148.9659800431235,168.36901995687649,0.5764055532839063,,,0.0,,,157.59,6967369.08,0.0
